"name,""barcode"",""price""";
"ACEITE OLIVA SABOR INTENSO TAPON VERDE ***BAJADA PVP PENINSULA Y BALEARES***, HACENDADO, BOTELLA 1 L,""08480000046406"",""2.7""";
"LIMPIACRISTALES SPRAY (FORMULA ESPUMA), BOSQUE VERDE, BOTE 400 CC,"""",""1.20""";
"LIMPIAPARABRISAS COCHE, BOSQUE VERDE, BOTELLA 2 L,"""",""1.95""";
"TOALLITAS LIMPIACRISTALES, BOSQUE VERDE, PAQUETE 30 U,"""",""1.25""";
"DESENGRASANTE COCINAS Y TEJIDOS CITRICO (SIN ESPUMA) PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.56""";
"DESENGRASANTE COCINAS Y TEJIDOS PISTOLA, KH-7, BOTELLA 750 CC,"""",""3.10""";
"DESENGRASANTE COCINAS Y TEJIDOS RECAMBIO, KH-7, BOTELLA 750 CC,"""",""2.65""";
"DESENGRASANTE JABON MARSELLA PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.30""";
"LIMPIADOR ENERGICO PISTOLA (BOTELLA MORADA TAPÓN NARANJA), CILLIT BANG, BOTELLA 750 CC,"""",""2.99""";
"LIMPIADOR POTENTE SUCIEDAD DIFICIL PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.39""";
"LIMPIADOR POLVO, SPBERNER, BOTE 1 KG,"""",""1.2""";
"LIMPIAHOGAR DESINFECTANTE ANTIBACTERIAS, BOSQUE VERDE, BOTELLA 1500 CC,"""",""2.20""";
"LIMPIAHOGAR EFECTO ESPEJO, BOSQUE VERDE, BOTELLA 1 L,"""",""2.1""";
"LIMPIAHOGAR GEL CON LEJIA (TAPON ROJO), BOSQUE VERDE, BOTELLA 1.5 L,"""",""1.29""";
"LIMPIAHOGAR MULTIUSOS CON ALCOHOL AROMA PINO, BOSQUE VERDE, BOTELLA 1500 CC,"""",""1.33""";
"LIMPIAHOGAR OXIGENO ACTIVO SIN LEJIA PARA TODAS LAS SUPERFICIES, BOSQUE VERDE, BOTELLA 1 L,"""",""1.4""";
"LIMPIAHOGAR PH NEUTRO, BOSQUE VERDE, BOTELLA 1,5 L,"""",""1.29""";
"MULTIUSOS DESINFECTANTE ANTIBACTERIAS SIN LEJIA PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.95""";
"TOALLITAS LIMPIABAÑOS, BOSQUE VERDE, PAQUETE 50 U,"""",""1.35""";
"TOALLITAS LIMPIACOCINAS / QUITAGRASAS, BOSQUE VERDE, PAQUETE 50 U,"""",""1.35""";
"TOALLITAS LIMPIACUEROS, BOSQUE VERDE, PAQUETE 30 U,"""",""1.35""";
"TOALLITAS LIMPIAMUEBLES, BOSQUE VERDE, PAQUETE 30 U,"""",""1.35""";
"ALGODON MAGICO, ALADIN, BOTE 75 G,"""",""2.38""";
"LIMPIADOR ACERO INOXIDABLE Y ALUMINIO PISTOLA (ACEITE ABRILLANTADOR), BOSQUE VERDE, BOTELLA 500 CC,"""",""3.79""";
"LIMPIADOR ABRILLANTADOR MULTISUPERFICIES SPRAY, BOSQUE VERDE, BOTE 500 CC,"""",""1.49""";
"LIMPIADOR MUEBLES CERA SPRAY, BOSQUE VERDE, BOTE 400 CC,"""",""1.25""";
"LIMPIADOR MUEBLES SPRAY, PRONTO, BOTE 300 CC,"""",""2.87""";
"LIMPIADOR MUEBLES Y PARQUET PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.95""";
"REPARADOR MUEBLES NORMAL, MOBLYSOL, BOTELLA 125 CC,"""",""2.95""";
"ALCOHOL LIMPIEZA PERFUMADO, BOSQUE VERDE, BOTELLA 1 L,"""",""1.9""";
"LIMPIATAPICERIAS ESPUMA SPRAY, BOSQUE VERDE, BOTE 500 CC,"""",""2.05""";
"LIMPIATAPICERIAS OXIGENO ACTIVO PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""1.58""";
"MULTIUSOS CON LEJIA PISTOLA (HOGAR Y ROPA BLANCA), BOSQUE VERDE, BOTELLA 750 CC,"""",""1.60""";
"MULTIUSOS CONCENTRADO (TAPON DOSIFICADOR), BOSQUE VERDE, BOTELLA 415 CC,"""",""1.40""";
"MULTIUSOS PH NEUTRO PISTOLA, LAS 3 BRUJAS, BOTELLA 750 CC,""Producción y Manipulados, S.A.U."",""2.35""";
"VINAGRE LIMPIEZA, BOSQUE VERDE, BOTELLA 1 L,""J.R. SABATER S.A."",""0.8""";
"ABRILLANTADOR SUELO, BOSQUE VERDE, BOTELLA 1 L,"""",""2.0""";
"FREGASUELOS CONCENTRADO (PERFUME INTENSO Y DURADERO CLASICO), BOSQUE VERDE, BOTELLA 1 L,"""",""1.6""";
"FREGASUELOS CONCENTRADO PETALOS, BOSQUE VERDE, BOTELLA 1 L,"""",""1.6""";
"FREGASUELOS FLOR DE CEREZO, BOSQUE VERDE, BOTELLA 1500 CC,"""",""1.05""";
"FREGASUELOS INSECTICIDA, KRISUL, BOTELLA 1 L,"""",""2.1""";
"FREGASUELOS MEDITERRANEO, BOSQUE VERDE, BOTELLA 1500 CC,"""",""1.05""";
"FREGASUELOS PINO, BOSQUE VERDE, BOTELLA 1500 CC,"""",""0.68""";
"FREGASUELOS SPA (AZUL CELESTE), BOSQUE VERDE, BOTELLA 1500 CC,"""",""1.05""";
"LIMPIADOR CONCENTRADO ALOE VERA BOLSITAS HIDROSOLUBLES (20 BOLSITAS), BOSQUE VERDE, PAQUETE 180 CC,"""",""2.25""";
"LIMPIADOR CONCENTRADO ALOE VERA, BOSQUE VERDE, BOTELLA 1500 CC,"""",""1.98""";
"LIMPIADOR CONCENTRADO SUELOS MARMOL,GRANITO,TERRAZO, LAS 3 BRUJAS, BOTELLA 1175 CC,""Producción y Manipulados, S.A.U."",""2.82""";
"LIMPIADOR JABONOSO MADERA, BOSQUE VERDE, BOTELLA 1 L,"""",""1.4""";
"LIMPIADOR MOPA SPRAY, BOSQUE VERDE, BOTE 750 CC,"""",""2.80""";
"LIMPIADOR MOPAS ATRAPA-POLVO PISTOLA, BOSQUE VERDE, BOTELLA 750 CC,"""",""2.70""";
"RENOVADOR BRILLO, BOSQUE VERDE, BOTELLA 1500 CC,"""",""2.50""";
"AMBIENTADOR TEJIDOS CON PISTOLA AROMA ELIXIR FLORAL, BOSQUE VERDE, BOTELLA 400 CC,"""",""2.20""";
"SUAVIZANTE ROPA CONCENTRADO AZUL (LARGA DURACION), BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO DULZZIA, BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO FLORAL (LARGA DURACION), BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO NUTRIVE, BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO ROSA, BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO SECADORA TOALLITAS, SAN, CAJA 40 U,"""",""2.95""";
"SUAVIZANTE ROPA CONCENTRADO SPA, BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"SUAVIZANTE ROPA CONCENTRADO TALCO, BOSQUE VERDE, BOTELLA 2 L,"""",""1.79""";
"TOALLITAS LIMPIASUELOS, BOSQUE VERDE, PAQUETE 20 U,"""",""1.60""";
"LIMPIASALPICADERO, BOSQUE VERDE, SPRAY 200 CC,"""",""1.50""";
"BANANA (VENTA POR UNIDADES), VARIOS, GRANEL(PESO APROXIMADO DE LA UNIDAD 200 GR),""08480000038241"",""0.20""";
"LIMA, VARIOS, BANDEJA 350 G APROX(PESO APROXIMADO DE LA UNIDAD 350 GR),""08437009947081"",""1.40""";
"LIMON ( VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 180 GR),""08480000032102"",""0.36""";
"LIMON, VARIOS, MALLA 1 KG,""08422796032362"",""1.7""";
"MANDARINA, , MALLA 2 KG,""08437005930841"",""1.74""";
"MANDARINA (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 120 GR),""nadorcott"",""0.13""";
"MANZANA FUJI ***SUJETO A DISPONIBILIDAD***, VARIOS, PAQUETE 1500 G APROX(PESO APROXIMADO DE LA UNIDAD 1500 GR),""Fuji"",""2.09""";
"MANZANA FUJI (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 200 GR),""Granny Smith"",""0.34""";
"MANZANA GOLDEN (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 250 GR),""Golden"",""0.40""";
"MANZANA GOLDEN, VARIOS, BOLSA 1500 G APROX(PESO APROXIMADO DE LA UNIDAD 1500 GR),""Golden"",""1.94""";
"MANZANA GRANNY ( VENTA POR UNIDADES ), VARIOS, (PESO APROXIMADO DE LA UNIDAD 200 GR),""Granny Smith"",""0.36""";
"MANZANA ROJA (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 200 GR),""Red Chieff"",""0.32""";
"NARANJA ( VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 235 GR),""Navel Lane Late"",""0.23""";
"NARANJA, VARIOS, MALLA 3 KG,""Navel lane late"",""2.85""";
"NARANJA, VARIOS, MALLA 6 KG,""Navelina"",""4.74""";
"PERA CONFERENCIA (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 200 GR),""Conference"",""0.32""";
"PERA CONFERENCIA, VARIOS, BANDEJA 1500 G APROX(PESO APROXIMADO DE LA UNIDAD 1500 GR),""Conference"",""1.94""";
"PERA ERCOLINA (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 95 GR),""ERCOLINA"",""0.28""";
"PERA ROCHA ( VENTA POR UNIDADES ), VARIOS, (PESO APROXIMADO DE LA UNIDAD 125 GR),""Rocha"",""0.19""";
"PLATANO CANARIO (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 150 GR),""Cavendish"",""0.28""";
"AGUACATE, VARIOS, BANDEJA 3/4 U - 600 G APROX(PESO APROXIMADO DE LA UNIDAD 600 GR),""Hass"",""2.39""";
"COCO, VARIOS, 600 G APROX,""Goa"",""1.39""";
"GUACAMOLE FRESCO, VARIOS, TARRINA 200 G,""08436008521025"",""1.59""";
"KIWI VERDE (VENTA POR UNIDADES), VARIOS, GRANEL(PESO APROXIMADO DE LA UNIDAD 110 GR),""KIWI HAYWARD"",""0.32""";
"KIWI VERDE, VARIOS, BANDEJA 1 KG APROX(PESO APROXIMADO DE LA UNIDAD 1000 GR),""KIWI HAYWARD"",""2.69""";
"PIÑA NATURAL PELADA, VARIOS, BOTE 400 G APROX(PESO APROXIMADO DE LA UNIDAD 400 GR),""02105400030249"",""2.00""";
"PIÑA NATURAL (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 1200 GR),""08480000031259"",""1.19""";
"SALSA MANGO PARA DIPEAR FRESCA, VARIOS, TARRINA 200 G,""08436008522015"",""1.59""";
"ARANDANO, , TARRINA 225 G,""Marana,Arana,Kirra,Kimba,Twolight"",""2.25""";
"CALABAZA A TROZOS, VARIOS, PAQUETE 510 G APROX(PESO APROXIMADO DE LA UNIDAD 510 GR),""Cacahuete"",""1.33""";
"CALABAZA CACAHUETE MEDIA PIEZA, , 1 KG APROX(PESO APROXIMADO DE LA UNIDAD 1000 GR),""Pluto"",""1.44""";
"CALABAZA CACAHUETE PIEZA ENTERA, , 2 KG APROX(PESO APROXIMADO DE LA UNIDAD 2000 GR),""Pluto"",""2.08""";
"CIRUELA ROJA (VENTA POR UNIDADES), VARIOS, GRANEL(PESO APROXIMADO DE LA UNIDAD 70 GR),""Santa Rosa";
"FRESON ***SUJETO A DISPONIBILIDAD***, VARIOS, BANDEJA 1500 G APROX(PESO APROXIMADO DE LA UNIDAD 1500 GR),""Freson"",""2.24""";
"FRESON ***SUJETO A DISPONIBILIDAD***, VARIOS, BANDEJA 1 KG APROX(PESO APROXIMADO DE LA UNIDAD 1000 GR),""Freson"",""2.29""";
"FRESON, VARIOS, BANDEJA 500 G APROX(PESO APROXIMADO DE LA UNIDAD 500 GR),""Freson"",""1.35""";
"MELON PIEL SAPO MEDIA PIEZA, VARIOS, 1,5 KG APROX(PESO APROXIMADO DE LA UNIDAD 1500 GR),""MELON PIEL DE SAPO"",""2.54""";
"MELON PIEL SAPO PIEZA ENTERA, VARIOS, 3 KG APROX(PESO APROXIMADO DE LA UNIDAD 3000 GR),""MELON PIEL DE SAPO"",""4.35""";
"MORA, SUREXPORT, BANDEJA 125 G,""08480000037046"",""1.99""";
"NISPERO, , BANDEJA 500 G APROX(PESO APROXIMADO DE LA UNIDAD 500 GR),""ALGAR"",""1.43""";
"SANDIA BAJA EN SEMILLAS MEDIA PIEZA, VARIOS, 3 KG APROX(PESO APROXIMADO DE LA UNIDAD 3000 GR),""Boston"",""3.39""";
"SANDIA BAJA EN SEMILLAS PIEZA ENTERA, VARIOS, 6 KG APROX.(PESO APROXIMADO DE LA UNIDAD 6000 GR),""Rayada"",""5.94""";
"UVA BLANCA SIN SEMILLAS, VARIOS, BANDEJA 500 G APROX(PESO APROXIMADO DE LA UNIDAD 500 GR),""AUTUMN CRISP, MELISSA, TIMPSON, MISTERY"",""2.75""";
"UVA NEGRA CON SEMILLAS, VARIOS, GRANEL (MINIMO 250 G)(PESO APROXIMADO DE LA UNIDAD 250 GR),""RED GLOBE"",""3.49""";
"UVA NEGRA SIN SEMILLAS, VARIOS, BANDEJA 500 G APROX(PESO APROXIMADO DE LA UNIDAD 500 GR),""MELODY, MINDNIGHT BEAUTY, SCARLOTTA"",""2.40""";
"ACELGAS FRESCAS, VARIOS, BOLSA 300 G,""08437004621184"",""1.00""";
"BROCOLI FLORETAS FRESCO (PARA MICROONDAS), VERDIFRESH, BOLSA 230 G,""08437004621900"",""1.20""";
"CALABACIN EN ESPIRALES FRESCO (CALAPASTA), VERDIFRESH, TARRINA 200 G,""08437013139557"",""1.45""";
"CANONIGOS, VARIOS, BOLSA 125 G,""08437004621139"",""1.19""";
"COGOLLOS CORAZONES, VARIOS, PAQUETE 6 U,""08436003304241"",""1.80""";
"COGOLLOS LECHUGA, VARIOS, PAQUETE 3 U,""08436003304234"",""1.00""";
"ENDIBIA, VARIOS, BANDEJA 500 G,""08421022123058"",""1.42""";
"ENSALADA BROTES TIERNOS (LECHUGA BATAVIA ROJA Y VERDE, LOLLO ROSSA, ESPINACA, RUCULA), VARIOS, BOLSA 100 G,""08437004621405"",""0.99""";
"ENSALADA BROTES TIERNOS MIX TAMAÑO MAXI (LECHUGA BATAVIA ROJA Y VERDE, LOLLO ROSSA, ESPINACA, RUCULA), VERDIFRESH, BOLSA 175 G,""08437013139014"",""1.70""";
"ENSALADA CALIFORNIA (ESCAROLA, RADICCHIO, CANONIGOS, NUEZ, PASAS, CEBOLLA, BACON, PICATOSTES, SALSA MIEL MOSTAZA Y TENEDOR), VERDIFRESH, TARRINA 192 G,""08437004621771"",""2.19""";
"ENSALADA CESAR (ESCAROLA RIZADA, CANONIGOS, RADICCHIO, POLLO, QUESO PARMESANO, SALSA CESAR, PICATOSTES Y TENEDOR), VERDIFRESH, TARRINA 210 G,""08437004621689"",""1.99""";
"ENSALADA DE LA CASA ( LECHUGAS VARIADAS, RÚCULA, COL LOMBARDA, ZANAHORIA, TOMATE CHERRY, MAIZ Y ACEITUNAS VERDES), VERDIFRESH, TARRINA 400 G,""08437013139106"",""1.79""";
"ENSALADA DE PATATA (PATATA COCIDA, HUEVO, ATUN, PIMIENTO ROJO, VERDE, CEBOLLA, TOMATE, ACEITE, SAL Y VINAGRE), VERDIFRESH, TARRINA 320 G,""08437013139731"",""2.75""";
"ENSALADA DUO CANONIGOS Y RUCULA, VERDIFRESH, BOLSA 100 G,""08437013139090"",""1.35""";
"ENSALADA ENSALIGHT (MEZCLA BROTES TIERNOS, RUCULA, RADICCHIO, TOMATE CHERRY, PAVO, QUESO LIGHT, FRUTOS SECOS Y VINAGRETA BALSAMICA), VERDIFRESH, TARRINA 230 G,""08437013139120"",""2.40""";
"ENSALADA ENSAPASTA (BROTES BATAVIA, HOJA ROBLE, TOMATE, PASTA ESPIRALES, PAVO Y SALSA YOGUR), VERDIFRESH, TARRINA 250 G,""08437013139748"",""2.40""";
"ENSALADA ENSATUN (LECHUGA ICEBERG, HOJA ROBLE, ZANAHORIA, TOMATE CHERRY, ATUN, MAIZ, MOZZARELLA, ACEITUNAS VERDES, ALIÑO Y TENEDOR), VERDIFRESH, TARRINA 250 G,""08437013139441"",""2.40""";
"ENSALADA FRESCA (RUCULA, ESPINACA, ESCAROLA, COL, L.ROSSA), VARIOS, BOLSA 200 G,""08437013139236"",""0.90""";
"ENSALADA GOURMET (ESCAROLA RIZADA, CANONIGO, RADICCHIO), VERDIFRESH, BOLSA 175 G,""08437008711379"",""0.99""";
"ENSALADA GOURMET MAXI (ESCAROLA RIZADA, CANONIGO, RADICCHIO), VERDIFRESH, BOLSA 300 G,""08437004621788"",""1.65""";
"ENSALADA JAMON (ICEBERG,CHERRY,JAMON Y QUESO CURADO,ROBLE VERDE, PICATOSTES,ACEITE,SAL,VINAGRE Y TENEDOR), VERDIFRESH, TARRINA 215 G,""08437013139489"",""2.40""";
"ENSALADA MIL ISLAS (LECHUGA ICEBERG,MAIZ, ZANAHORIA, SALSA ROSA ,SURIMI Y TENEDOR), VERDIFRESH, TARRINA 330 G,""08437013139083"",""2.35""";
"ENSALADA NUEVA TIERNA(LECHUGA TROCADERO,LECHUGA HOJA DE ROBLE VERDE Y LECHUGA BATAVIA ROJA), VERDIFRESH, PAQUETE 150 G,""08437013139038"",""1.15""";
"ENSALADA PRIMAVERA (RADICCHIO, ESCAROLA LISA Y RIZADA), VARIOS, BOLSA 200 G,""08437004621030"",""1.00""";
"ENSALADA QUINOA (QUINOA BLANCA, ZANAHORIA, CALABACIN, ESPINACAS, BROCOLI, COLIFLOR, PIPA CALABAZA, ALGA KOMBU, SALSA TERIYAKI Y TENEDOR), VERDIFRESH, TARRINA 240 G,""08437013139496"",""2.20""";
"ENSALADA 4 ESTACIONES (LECHUGA ICEBERG, ZANAHORIA, COL LOMBARDA), VARIOS, BOLSA 250 G,""08437008711119"",""0.60""";
"ESCAROLA CORTADA, VARIOS, BOLSA 150 G,""08437004621146"",""1.15""";
"ESPINACAS FRESCAS, VARIOS, BOLSA 300 G,""08437004621207"",""1.00""";
"GUACAMOLE FRESCO, VARIOS, TARRINA 500 G,""08436008521063"",""3.29""";
"KALE FRESCO, VARIOS, PAQUETE 200 G,""08437013139335"",""1.25""";
"LECHUGA CORAZON ICEBERG CORTADA, VERDIFRESH, BOLSA 250 G,""08437013139342"",""0.87""";
"LECHUGA CORAZON ROMANA, VARIOS, PAQUETE 2 U,""08436003304111"",""1.50""";
"LECHUGA CORAZON ROMANA, VARIOS, U,""08436003304197"",""1.0""";
"LECHUGA HOJA ROBLE, , U,""08436003304326"",""1.2""";
"LECHUGA ICEBERG, VARIOS, U,""08414243105026"",""0.8""";
"PALITOS ZANAHORIA FRESCA, HOY ME CUIDO, BOTE 180 G,""08422904015553"",""1.49""";
"PATATA BABY FRESCA (PARA MICROONDAS), HIJOLUSA, BOLSA 400 G,""Jazzy,Marilyn,Gourmandine,Annabelle, etc. Se envasan diferentes variedades dependiendo de la época del año."",""1.10""";
"PLATO HINDU (CALABACIN, COLIFLOR, BROCOLI, ZANAHORIA, ESPINACAS, ARROZ Y SALSA ESTILO HINDU) (APTO MICROONDAS), VERDIFRESH, TARRINA 400 G,""08437013139700"",""2.75""";
"PLATO ORIENTAL (PIMIENTO ROJO Y VERDE, COL LOMBARDA, ACELGAS, COL REPOLLO, MEZCLA SETAS, FIDEOS ORIENTALES Y SALSA WOK)(APTO MICROONDAS), VERDIFRESH, TARRINA 360 G,""08437013139717"",""2.75""";
"REMOLACHA COCIDA, EL CAMPO, PAQUETE 450 G,""08420695001014"",""0.75""";
"REPOLLO LISO CORTADO (MEDIA PIEZA), VARIOS, GRANEL(PESO APROXIMADO DE LA UNIDAD 650 GR),""08437014788020"",""0.85""";
"RUCULA CORTADA, VARIOS, BOLSA 50 G,""08437004621368"",""1.00""";
"VERDURA JULIANA MIX DE 7 VERDURAS FRESCO (PARA MICROONDAS), VERDIFRESH, BOLSA 400 G,""08437004621153"",""1.15""";
"VERDURA PAISANA MIX DE 4 VERDURAS FRESCO CALABACIN,CEBOLLA MORADA,PUERRO,ZANAHORIA FRESCO (PARA MICROONDAS), VERDIFRESH, BOLSA 300 G,""08437004621863"",""1.35""";
"VERDURA 3 VEGETALES MIX DE 3 VERDURAS BRÓCOLI, COLIFLOR, ZANAHORIA FRESCO (PARA MICROONDAS), VERDIFRESH, BOLSA 300 G,""08437004621535"",""1.20""";
"VERDURAS JARDINERA MIX DE 5 VERDURAS FRESCO CALABACIN,PIMIENTO ROJO Y VERDE,CEBOLLA Y PUERRO (PARA MICROONDAS), VERDIFRESH, BOLSA 400 G,""08437004621214"",""1.45""";
"VERDURAS MEDITERRANEO MIX (PIMIENTO ROJO, AMARILLO, ESPARRAGOS VERDES Y CEBOLLA MORADA), VERDIFRESH, BOLSA 300 G,""08437013139571"",""1.75""";
"WRAPIDOS TEXAS (ENSALADA,SALSA RANCHERA,POLLO TEX MEX, QUESO, 4 TORTITAS Y TENEDOR), VERDIFRESH, TARRINA 300 G,""08437013139250"",""2.60""";
"AJO PUERRO, VARIOS, PAQUETE 2 U - 900 G APROX(PESO APROXIMADO DE LA UNIDAD 900 GR),""08480000694119"",""2.06""";
"AJO SECO NEGRO PELADO, VARIOS, BOTE 85 G,""08436020510021"",""3.99""";
"AJO SECO, VARIOS, MALLA 400 G,""08421816100418"",""1.85""";
"AJO SECO, VARIOS, MALLA 250 G,""08421816100401"",""1.20""";
"AJO TIERNO, VARIOS, MANOJO 200 G,""08437002285104"",""1.39""";
"BATATA (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 400 GR),""Boniato Batata"",""1.06""";
"CEBOLLA CHALOTA, TARA, MALLA 250 G,""Chalota"",""1.25""";
"CEBOLLA DULCE, VARIOS, MALLA 1 KG,""08425827051011"",""1.9""";
"CEBOLLA MORADA, TARA, MALLA 500 G,""Morada"",""1.15""";
"CEBOLLA TIERNA, VARIOS, PAQUETE 3 U,""COMETA"",""1.25""";
"CEBOLLA TUBO, VARIOS, MALLA 1 KG,""08437015552026"",""1.3""";
"CEBOLLA, VARIOS, MALLA 2 KG,""Amarilla"",""1.70""";
"CEBOLLINO FRESCO, VARIOS, BANDEJA 20 G,""Fresca culinaria"",""1.15""";
"PATATA GUARNICION, VARIOS, MALLA 1 KG,""Marilyn, Gourmandine, Annabelle, Jazzy y otras variedades según campaña"",""1.8""";
"PATATA ROJA, VARIOS, MALLA 2 KG,""Rudoph, Mozart, etc. Se envasan diferentes variedades dependiendo de la época del año"",""2.25""";
"PATATA, VARIOS, MALLA 5 KG,""Monalisa, Soprano, Caesar, Melody, Colomba, etc. Se envasan diferentes variedades dependiendo de la época del año"",""4.30""";
"PATATA, VARIOS, MALLA 3 KG,""Soprano, Caesar, Monalisa, Ambra, etc. Se envasan diferentes variedades dependiendo de la época del año"",""3.65""";
"PATATA, VARIOS, GRANEL (MINIMO 1000 G)(PESO APROXIMADO DE LA UNIDAD 1000 GR),""Soprano. Se envasan diferentes variedades dependiendo de la época del año"",""1.45""";
"CHAMPIÑON, CHAMPIÑON PORTOBELLO Y SETA SALTEADO LAMINADO FRESCO, VARIOS, BANDEJA 250 G APROX(PESO APROXIMADO DE LA UNIDAD 250 GR),""08480000696748"",""1.72""";
"CHAMPIÑON FRESCO ENTERO GRANDE, VARIOS, BANDEJA 430 G APROX(PESO APROXIMADO DE LA UNIDAD 430 GR),""08480000696724"",""1.84""";
"CHAMPIÑON FRESCO LAMINADO LAVADO CULTIVADO, VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR),""Agaricus bisporus"",""1.50""";
"CHAMPIÑON FRESCO (PIE CORTADO), VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR),""02105400696513"",""1.17""";
"CHAMPIÑON PORTOBELLO FRESCO ENTERO, VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR),""08480000696649"",""1.74""";
"SETA FRESCA LAMINADA, VARIOS, BANDEJA 200 G APROX(PESO APROXIMADO DE LA UNIDAD 200 GR),"""",""0.98""";
"SETA FRESCA, VARIOS, BANDEJA 200 G APROX(PESO APROXIMADO DE LA UNIDAD 200 GR),"""",""1.42""";
"SETA SHIITAKE FRESCA, VARIOS, BANDEJA 200 G APROX(PESO APROXIMADO DE LA UNIDAD 200 GR),""Lentinus edodes"",""2.45""";
"SETA Y CHAMPIÑON FRESCO AL PLATO CON PEREJIL, SETAS DEL MUNDO, BANDEJA 200 G,""08437014392616"",""2.88""";
"JUDIA VERDE PLANA, , PAQUETE 750 G,""08427603144009"",""2.50""";
"JUDIA VERDE PLANA, VARIOS, GRANEL (MINIMO 250 G)(PESO APROXIMADO DE LA UNIDAD 250 GR),""08480000698278"",""3.39""";
"JUDIA VERDE REDONDA, VARIOS, BANDEJA 500 G,""08427603130101"",""1.35""";
"PEPINO HOLANDES, VARIOS, U 400 G APROX(PESO APROXIMADO DE LA UNIDAD 400 GR),""Pepino Holandés"",""0.80""";
"PEPINO ***SUJETO A DISPONIBILIDAD***, VARIOS, MALLA 1250 G,""08427603060507"",""1.55""";
"PEPINO (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 260 GR),""08480000695840"",""0.36""";
"PIMIENTO ROJO (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 431 GR),""Rojo"",""0.86""";
"PIMIENTO SEMIPICANTE, VARIOS, PAQUETE 250 G,""Celta"",""1.15""";
"PIMIENTO TRICOLOR (ROJO, AMARILLO Y VERDE), VARIOS, BANDEJA 600 G,""PIMIENTO CALIFORNIA"",""1.59""";
"PIMIENTO VERDE FREIR (VENTA POR UNIDADES), , (PESO APROXIMADO DE LA UNIDAD 120 GR),""PIMIENTO ITALIANO"",""0.27""";
"PIMIENTO VERDE (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 325 GR),""Verde"",""0.68""";
"TOMATE CANARIO (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 120 GR),""08427603010236"",""0.15""";
"TOMATE CANARIO, VARIOS, MALLA 2 KG,""08427603252896"",""2.40""";
"TOMATE CHERRY NEGRO ***SUJETO A DISPONIBILIDAD***, VARIOS, BANDEJA 500 G,""08414243010009"",""0.99""";
"TOMATE CHERRY PERA NEGRO, , BANDEJA 300 G,""08414243015066"",""1.39""";
"TOMATE CHERRY PERA, VARIOS, PAQUETE 300 G,""08480000699275"",""0.99""";
"TOMATE CHERRY RAMA, DULCITA, BANDEJA 200 G,""08716062000606"",""1.99""";
"TOMATE CHERRY ***SUJETO A DISPONIBILIDAD***, VARIOS, BANDEJA 500 G,""TOMATE CHERRY"",""1.09""";
"TOMATE ENSALADA ENTREVERADO (VENTA POR UNIDADES), VARIOS, (PESO APROXIMADO DE LA UNIDAD 250 GR),""08480000699374"",""0.42""";
"TOMATE ENSALADA, VARIOS, BANDEJA 1 KG APROX(PESO APROXIMADO DE LA UNIDAD 1000 GR),""Tomate ensalada"",""1.65""";
"TOMATE NATURAL RALLADO, VARIOS, TARRINA 290 G,""Tomate"",""1.29""";
